"id","code","name","city_id/id"
"res_city_sector_MQH","MQH","MAQUEHUE","l10n_cl_fe.CL09101"
"res_city_sector_MTR","MTR","METRENCO","l10n_cl_fe.CL09101"
"res_city_sector_ZCO","ZCO","TEMUCO","l10n_cl_fe.CL09101"
"res_city_sector_ZGE","ZGE","GENERAL LOPEZ","l10n_cl_fe.CL09101"
"res_city_sector_ZUN","ZUN","PILLANLELBUN","l10n_cl_fe.CL09101"
"res_city_sector_CRH","CRH","CARAHUE","l10n_cl_fe.CL09102"
"res_city_sector_VAC","VAC","CAMARONES - TEMUCO","l10n_cl_fe.CL09102"
"res_city_sector_VZA","VZA","VILLA ARAUCANIA","l10n_cl_fe.CL09102"
"res_city_sector_ZLE","ZLE","LOBERIA","l10n_cl_fe.CL09102"
"res_city_sector_ZNH","ZNH","NEHUENTUE","l10n_cl_fe.CL09102"
"res_city_sector_ZTK","ZTK","TROVOLHUE","l10n_cl_fe.CL09102"
"res_city_sector_MFN","MFN","PLAYA NEGRA","l10n_cl_fe.CL09103"
"res_city_sector_NCO","NCO","CUNCO","l10n_cl_fe.CL09103"
"res_city_sector_PPM","PPM","PUERTO PUMA","l10n_cl_fe.CL09103"
"res_city_sector_ZHL","ZHL","HELO SUR","l10n_cl_fe.CL09103"
"res_city_sector_ZLH","ZLH","LAS HORTENCIAS","l10n_cl_fe.CL09103"
"res_city_sector_ZSO","ZSO","LOS LAURELES","l10n_cl_fe.CL09103"
"res_city_sector_ZTB","ZTB","TERMAS DE SAN SEBAST","l10n_cl_fe.CL09103"
"res_city_sector_GAR","GAR","TERMAS DE PANGUI","l10n_cl_fe.CL09104"
"res_city_sector_PUE","PUE","PUESCO","l10n_cl_fe.CL09104"
"res_city_sector_RRH","RRH","CURARREHUE","l10n_cl_fe.CL09104"
"res_city_sector_TSL","TSL","TERMAS DE SAN LUIS","l10n_cl_fe.CL09104"
"res_city_sector_ZGO","ZGO","REIGOLIL","l10n_cl_fe.CL09104"
"res_city_sector_FIE","FIE","FREIRE","l10n_cl_fe.CL09105"
"res_city_sector_MBA","MBA","MISION BOROA","l10n_cl_fe.CL09105"
"res_city_sector_QUP","QUP","QUEPE","l10n_cl_fe.CL09105"
"res_city_sector_GAL","GAL","GALVARINO","l10n_cl_fe.CL09106"
"res_city_sector_ZXR","ZXR","RUCATRARO","l10n_cl_fe.CL09106"
"res_city_sector_GEA","GEA","GORBEA","l10n_cl_fe.CL09107"
"res_city_sector_ZLR","ZLR","LASTARRIA","l10n_cl_fe.CL09107"
"res_city_sector_ZQT","ZQT","QUITRATUE","l10n_cl_fe.CL09107"
"res_city_sector_AST","AST","AGUA SANTA","l10n_cl_fe.CL09108"
"res_city_sector_CAU","CAU","PUA","l10n_cl_fe.CL09108"
"res_city_sector_CLU","CLU","COLONIA LAUTARO","l10n_cl_fe.CL09108"
"res_city_sector_LTR","LTR","LAUTARO","l10n_cl_fe.CL09108"
"res_city_sector_ZLD","ZLD","LOS PRADOS","l10n_cl_fe.CL09108"
"res_city_sector_ZRT","ZRT","RETEN DOLLINCO","l10n_cl_fe.CL09108"
"res_city_sector_CRS","CRS","CRUCES","l10n_cl_fe.CL09109"
"res_city_sector_LOC","LOC","LONCOCHE","l10n_cl_fe.CL09109"
"res_city_sector_MLP","MLP","MELIPEUCO","l10n_cl_fe.CL09110"
"res_city_sector_ZIC","ZIC","ICALMA","l10n_cl_fe.CL09110"
"res_city_sector_ZLV","ZLV","LOMACURA","l10n_cl_fe.CL09110"
"res_city_sector_ZMY","ZMY","TERMAS DE MOLULCO","l10n_cl_fe.CL09110"
"res_city_sector_BOA","BOA","BOROA","l10n_cl_fe.CL09111"
"res_city_sector_NIP","NIP","NUEVA IMPERIAL","l10n_cl_fe.CL09111"
"res_city_sector_ZGV","ZGV","ALMAGRO","l10n_cl_fe.CL09111"
"res_city_sector_PCS","PCS","PADRE LAS CASAS","l10n_cl_fe.CL09112"
"res_city_sector_ZEA","ZEA","EL ALAMBRADO","l10n_cl_fe.CL09112"
"res_city_sector_PQO","PQO","PERQUENCO","l10n_cl_fe.CL09113"
"res_city_sector_SSO","SSO","SELVA OSCURA","l10n_cl_fe.CL09113"
"res_city_sector_PQN","PQN","PITRUFQUEN","l10n_cl_fe.CL09114"
"res_city_sector_ZLK","ZLK","RADAL - TEMUCO","l10n_cl_fe.CL09114"
"res_city_sector_SSP","SSP","SAN PEDRO - TEMUCO","l10n_cl_fe.CL09115"
"res_city_sector_ZCB","ZCB","CABURGUA","l10n_cl_fe.CL09115"
"res_city_sector_ZMT","ZMT","TERMAS DE MENETUE","l10n_cl_fe.CL09115"
"res_city_sector_ZPC","ZPC","PEMUCO","l10n_cl_fe.CL09115"
"res_city_sector_ZPU","ZPU","PUCON","l10n_cl_fe.CL09115"
"res_city_sector_ZRE","ZRE","REFUGIO","l10n_cl_fe.CL09115"
"res_city_sector_ZTM","ZTM","TERMAS DE PALGUIN","l10n_cl_fe.CL09115"
"res_city_sector_ZTR","ZTR","TERMAS DE HUIFE","l10n_cl_fe.CL09115"
"res_city_sector_ZTZ","ZTZ","HUIFE","l10n_cl_fe.CL09115"
"res_city_sector_BBD","BBD","BOCA BUDI","l10n_cl_fe.CL09116"
"res_city_sector_ZPS","ZPS","PUERTO SAAVEDRA","l10n_cl_fe.CL09116"
"res_city_sector_PEC","PEC","PELECO","l10n_cl_fe.CL09117"
"res_city_sector_TEO","TEO","TEODORO SCHMIDT","l10n_cl_fe.CL09117"
"res_city_sector_ZBR","ZBR","BARROS ARANA","l10n_cl_fe.CL09117"
"res_city_sector_ZPM","ZPM","PUERTO DOMINGUEZ","l10n_cl_fe.CL09117"
"res_city_sector_TOL","TOL","TOLTEN","l10n_cl_fe.CL09118"
"res_city_sector_UAL","UAL","HUALPIN","l10n_cl_fe.CL09118"
"res_city_sector_ZCM","ZCM","COMUY","l10n_cl_fe.CL09118"
"res_city_sector_ZQL","ZQL","QUILQUE","l10n_cl_fe.CL09118"
"res_city_sector_VIL","VIL","VILCUN","l10n_cl_fe.CL09119"
"res_city_sector_ZCC","ZCC","CHERQUENCO","l10n_cl_fe.CL09119"
"res_city_sector_ZRF","ZRF","REFUGIO LLAIMA","l10n_cl_fe.CL09119"
"res_city_sector_ZSP","ZSP","SAN PATRICIO","l10n_cl_fe.CL09119"
"res_city_sector_VRR","VRR","VILLARRICA","l10n_cl_fe.CL09120"
"res_city_sector_ZHS","ZHS","HUISCAPI","l10n_cl_fe.CL09120"
"res_city_sector_ZPD","ZPD","PEDREGOSO","l10n_cl_fe.CL09120"
"res_city_sector_CHL","CHL","CHOLCHOL","l10n_cl_fe.CL09121"
"res_city_sector_LLH","LLH","MAITENREHUE","l10n_cl_fe.CL09201"
"res_city_sector_LVB","LVB","VEGAS BLANCAS","l10n_cl_fe.CL09201"
"res_city_sector_PDA","PDA","PIEDRA DEL AGUILA","l10n_cl_fe.CL09201"
"res_city_sector_ZOL","ZOL","ANGOL","l10n_cl_fe.CL09201"
"res_city_sector_CDA","CDA","CANADA","l10n_cl_fe.CL09202"
"res_city_sector_CPI","CPI","COLLIPULLI","l10n_cl_fe.CL09202"
"res_city_sector_EAG","EAG","EL AMARGO","l10n_cl_fe.CL09202"
"res_city_sector_HDF","HDF","CURACO ","l10n_cl_fe.CL09202"
"res_city_sector_LLE","LLE","LOLENCO","l10n_cl_fe.CL09202"
"res_city_sector_LYY","LYY","NANCO","l10n_cl_fe.CL09202"
"res_city_sector_MTW","MTW","TERMAS DE PEMEHUE","l10n_cl_fe.CL09202"
"res_city_sector_TTE","TTE","TRINTRE","l10n_cl_fe.CL09202"
"res_city_sector_ZPB","ZPB","PORVENIR","l10n_cl_fe.CL09202"
"res_city_sector_CCC","CCC","CURACAUTIN","l10n_cl_fe.CL09203"
"res_city_sector_ZBN","ZBN","LA SOMBRA","l10n_cl_fe.CL09203"
"res_city_sector_ZMN","ZMN","MANZANAR","l10n_cl_fe.CL09203"
"res_city_sector_ZOH","ZOH","MALALCAHUELO ","l10n_cl_fe.CL09203"
"res_city_sector_ZTS","ZTS","TERMAS DE RIO BLANCO","l10n_cl_fe.CL09203"
"res_city_sector_ERL","ERL","ERCILLA","l10n_cl_fe.CL09204"
"res_city_sector_ZPH","ZPH","PAILAHUENQUE","l10n_cl_fe.CL09204"
"res_city_sector_IRA","IRA","LIUCURA - TEMUCO","l10n_cl_fe.CL09205"
"res_city_sector_LLN","LLN","LOLEN","l10n_cl_fe.CL09205"
"res_city_sector_LQY","LQY","LONQUIMAY","l10n_cl_fe.CL09205"
"res_city_sector_ZQN","ZQN","QUINQUEN","l10n_cl_fe.CL09205"
"res_city_sector_ZSI","ZSI","SIERRA NEVADA","l10n_cl_fe.CL09205"
"res_city_sector_ZTY","ZTY","TROYO","l10n_cl_fe.CL09205"
"res_city_sector_NNH","NNH","NAHUELVE","l10n_cl_fe.CL09206"
"res_city_sector_SUS","SUS","LOS SAUCES","l10n_cl_fe.CL09206"
"res_city_sector_SZZ","SZZ","SANTA ROSA - TEMUCO","l10n_cl_fe.CL09206"
"res_city_sector_ZCT","ZCT","CENTENARIO","l10n_cl_fe.CL09206"
"res_city_sector_CPP","CPP","CAPITAN PASTENE","l10n_cl_fe.CL09207"
"res_city_sector_LUM","LUM","LUMACO","l10n_cl_fe.CL09207"
"res_city_sector_ZNN","ZNN","PICHIPELLAHUEN","l10n_cl_fe.CL09207"
"res_city_sector_ZRL","ZRL","RELUN","l10n_cl_fe.CL09207"
"res_city_sector_PUR","PUR","PUREN - TEMUCO","l10n_cl_fe.CL09208"
"res_city_sector_LTJ","LTJ","TIJERAL","l10n_cl_fe.CL09209"
"res_city_sector_MNC","MNC","MININCO","l10n_cl_fe.CL09209"
"res_city_sector_RNA","RNA","RENAICO","l10n_cl_fe.CL09209"
"res_city_sector_ZEN","ZEN","TRAIGUEN","l10n_cl_fe.CL09210"
"res_city_sector_ZQE","ZQE","QUECHEREGUAS","l10n_cl_fe.CL09210"
"res_city_sector_VIC","VIC","VICTORIA","l10n_cl_fe.CL09211"
"res_city_sector_ZJM","ZJM","LAS MARIPOSAS - TEMU","l10n_cl_fe.CL09211"
"res_city_sector_ZTD","ZTD","TERMAS DE TOLHUACA","l10n_cl_fe.CL09211"
"res_city_sector_ZTQ","ZTQ","TRES ESQUINAS","l10n_cl_fe.CL09211"
"res_city_sector_ALE","ALE","ALERCE","l10n_cl_fe.CL10101"
"res_city_sector_ETL","ETL","EL TEPUAL","l10n_cl_fe.CL10101"
"res_city_sector_PCA","PCA","CALETA LA ARENA","l10n_cl_fe.CL10101"
"res_city_sector_PCT","PCT","CORRENTOSO","l10n_cl_fe.CL10101"
"res_city_sector_PLW","PLW","LENCA","l10n_cl_fe.CL10101"
"res_city_sector_PMC","PMC","PUERTO MONTT","l10n_cl_fe.CL10101"
"res_city_sector_PTE","PTE","QUILLAIPE","l10n_cl_fe.CL10101"
"res_city_sector_PZH","PZH","CHAMIZA","l10n_cl_fe.CL10101"
"res_city_sector_RPM","RPM","RANCHO PUERTO MONTT","l10n_cl_fe.CL10101"
"res_city_sector_CBU","CBU","CALBUCO","l10n_cl_fe.CL10102"
"res_city_sector_PXY","PXY","HUELMO","l10n_cl_fe.CL10102"
"res_city_sector_CMO","CMO","COCHAMO","l10n_cl_fe.CL10103"
"res_city_sector_PBS","PBS","BANOS DE SOTOMO","l10n_cl_fe.CL10103"
"res_city_sector_PPL","PPL","PUELO","l10n_cl_fe.CL10103"
"res_city_sector_PRA","PRA","RALUN","l10n_cl_fe.CL10103"
"res_city_sector_PWA","PWA","EL BARRACO","l10n_cl_fe.CL10103"
"res_city_sector_PWC","PWC","CANUTILLAR","l10n_cl_fe.CL10103"
"res_city_sector_PWZ","PWZ","ROLLIZO","l10n_cl_fe.CL10103"
"res_city_sector_FSA","FSA","FRESIA","l10n_cl_fe.CL10104"
"res_city_sector_PMA","PMA","MAICHIHUE","l10n_cl_fe.CL10104"
"res_city_sector_PPD","PPD","PARGA","l10n_cl_fe.CL10104"
"res_city_sector_FRT","FRT","FRUTILLAR","l10n_cl_fe.CL10105"
"res_city_sector_ZPY","ZPY","PARAGUAY","l10n_cl_fe.CL10105"
"res_city_sector_ZTG","ZTG","TEGUALDA","l10n_cl_fe.CL10105"
"res_city_sector_LLA","LLA","LOLCURA","l10n_cl_fe.CL10106"
"res_city_sector_LMU","LMU","LOS MUERMOS","l10n_cl_fe.CL10106"
"res_city_sector_PLS","PLS","LAS QUEMAS","l10n_cl_fe.CL10106"
"res_city_sector_PWF","PWF","RIO FRIO","l10n_cl_fe.CL10106"
"res_city_sector_LLQ","LLQ","LLANQUIHUE","l10n_cl_fe.CL10107"
"res_city_sector_LNT","LNT","LONCOTORO","l10n_cl_fe.CL10107"
"res_city_sector_PCL","PCL","COLEGUAL - PUERTO MO","l10n_cl_fe.CL10107"
"res_city_sector_PWT","PWT","LOS PELLINES - PUERT","l10n_cl_fe.CL10107"
"res_city_sector_CRU","CRU","CARELMAPU","l10n_cl_fe.CL10108"
"res_city_sector_MAU","MAU","MAULLIN","l10n_cl_fe.CL10108"
"res_city_sector_MSQ","MSQ","MISQUIHUE","l10n_cl_fe.CL10108"
"res_city_sector_PPA","PPA","PANGAL - PUERTO MONT","l10n_cl_fe.CL10108"
"res_city_sector_PPP","PPP","PUELPUN","l10n_cl_fe.CL10108"
"res_city_sector_ZGA","ZGA","PARGUA","l10n_cl_fe.CL10108"
"res_city_sector_ENS","ENS","ENSENADA","l10n_cl_fe.CL10109"
"res_city_sector_NBR","NBR","NUEVA BRAUNAU","l10n_cl_fe.CL10109"
"res_city_sector_OSC","OSC","LOS RISCOS","l10n_cl_fe.CL10109"
"res_city_sector_PTH","PTH","PETROHUE","l10n_cl_fe.CL10109"
"res_city_sector_PWP","PWP","LA POSA","l10n_cl_fe.CL10109"
"res_city_sector_RIS","RIS","RIO SUR","l10n_cl_fe.CL10109"
"res_city_sector_ZPV","ZPV","PUERTO VARAS","l10n_cl_fe.CL10109"
"res_city_sector_CGE","CGE","CURAHUE","l10n_cl_fe.CL10201"
"res_city_sector_CTR","CTR","CASTRO","l10n_cl_fe.CL10201"
"res_city_sector_PAB","PAB","ABTAO","l10n_cl_fe.CL10201"
"res_city_sector_ACD","ACD","ANCUD","l10n_cl_fe.CL10202"
"res_city_sector_CAO","CAO","CHACAO","l10n_cl_fe.CL10202"
"res_city_sector_CHG","CHG","CAULIN","l10n_cl_fe.CL10202"
"res_city_sector_GBN","GBN","GUALBUN","l10n_cl_fe.CL10202"
"res_city_sector_PQT","PQT","QUETELMAHUE","l10n_cl_fe.CL10202"
"res_city_sector_CUO","CUO","CUCAO","l10n_cl_fe.CL10203"
"res_city_sector_PDN","PDN","CHADMO CENTRAL","l10n_cl_fe.CL10203"
"res_city_sector_PTU","PTU","TEUPA","l10n_cl_fe.CL10203"
"res_city_sector_ZCH","ZCH","CHONCHI","l10n_cl_fe.CL10203"
"res_city_sector_CVL","CVL","CURACO DE VELEZ","l10n_cl_fe.CL10204"
"res_city_sector_QCH","QCH","QUINCHAO","l10n_cl_fe.CL10204"
"res_city_sector_DLE","DLE","DALCAHUE","l10n_cl_fe.CL10205"
"res_city_sector_JJN","JJN","SAN JUAN","l10n_cl_fe.CL10205"
"res_city_sector_PAT","PAT","ALTO BUTALCURA","l10n_cl_fe.CL10205"
"res_city_sector_PME","PME","MECHUQUE","l10n_cl_fe.CL10205"
"res_city_sector_QIA","QIA","QUICAVI","l10n_cl_fe.CL10205"
"res_city_sector_ADO","ADO","ALDACHILDO","l10n_cl_fe.CL10206"
"res_city_sector_PQE","PQE","PUQUELDON","l10n_cl_fe.CL10206"
"res_city_sector_AHI","AHI","AHONI","l10n_cl_fe.CL10207"
"res_city_sector_PCN","PCN","CONTAY","l10n_cl_fe.CL10207"
"res_city_sector_PPU","PPU","PAILDAD","l10n_cl_fe.CL10207"
"res_city_sector_PWU","PWU","AITUI","l10n_cl_fe.CL10207"
"res_city_sector_QLE","QLE","QUEILEN","l10n_cl_fe.CL10207"
"res_city_sector_PHI","PHI","HUILDAD","l10n_cl_fe.CL10208"
"res_city_sector_PWD","PWD","TRINCAO - CASTRO","l10n_cl_fe.CL10208"
"res_city_sector_PWI","PWI","COINCO - CASTRO","l10n_cl_fe.CL10208"
"res_city_sector_PYA","PYA","YALDAD","l10n_cl_fe.CL10208"
"res_city_sector_QLN","QLN","QUELLON","l10n_cl_fe.CL10208"
"res_city_sector_QUV","QUV","QUELLON VIEJO","l10n_cl_fe.CL10208"
"res_city_sector_RQL","RQL","RANCHO QUELLON","l10n_cl_fe.CL10208"
"res_city_sector_HNO","HNO","HUILLINCO","l10n_cl_fe.CL10209"
"res_city_sector_PAU","PAU","AUCAR","l10n_cl_fe.CL10209"
"res_city_sector_PDG","PDG","DEGAN","l10n_cl_fe.CL10209"
"res_city_sector_PLI","PLI","LINAO","l10n_cl_fe.CL10209"
"res_city_sector_PLU","PLU","LLIUCO","l10n_cl_fe.CL10209"
"res_city_sector_PMN","PMN","MANAO - CASTRO","l10n_cl_fe.CL10209"
"res_city_sector_PZB","PZB","BELBEN","l10n_cl_fe.CL10209"
"res_city_sector_PZG","PZG","AGUAS  BUENAS","l10n_cl_fe.CL10209"
"res_city_sector_QUE","QUE","QUEMCHI","l10n_cl_fe.CL10209"
"res_city_sector_APO","APO","APIAO","l10n_cl_fe.CL10210"
"res_city_sector_PHC","PHC","CHAULINEC","l10n_cl_fe.CL10210"
"res_city_sector_ZAO","ZAO","ACHAO","l10n_cl_fe.CL10210"
"res_city_sector_OAR","OAR","CANCURA","l10n_cl_fe.CL10301"
"res_city_sector_OSD","OSD","PICHI DAMAS","l10n_cl_fe.CL10301"
"res_city_sector_OSM","OSM","LAS LUMAS","l10n_cl_fe.CL10301"
"res_city_sector_ZMV","ZMV","MONTE VERDE","l10n_cl_fe.CL10301"
"res_city_sector_ZOS","ZOS","OSORNO","l10n_cl_fe.CL10301"
"res_city_sector_ZRM","ZRM","REMEHUE","l10n_cl_fe.CL10301"
"res_city_sector_LDS","LDS","LAS CASCADAS","l10n_cl_fe.CL10302"
"res_city_sector_OOC","OOC","CENTRAL RUPANCO","l10n_cl_fe.CL10302"
"res_city_sector_PCY","PCY","PUERTO OCTAY","l10n_cl_fe.CL10302"
"res_city_sector_PNG","PNG","PIEDRAS NEGRAS","l10n_cl_fe.CL10302"
"res_city_sector_XPF","XPF","PUERTO FONCK","l10n_cl_fe.CL10302"
"res_city_sector_ZEP","ZEP","LOS BAJOS","l10n_cl_fe.CL10302"
"res_city_sector_ZPK","ZPK","PUERTO CLOCKER","l10n_cl_fe.CL10302"
"res_city_sector_ZRD","ZRD","REFUGIO LA PICADA","l10n_cl_fe.CL10302"
"res_city_sector_OAM","OAM","CASMA","l10n_cl_fe.CL10303"
"res_city_sector_OOR","OOR","CRUCERO","l10n_cl_fe.CL10303"
"res_city_sector_OOT","OOT","CORTE ALTO","l10n_cl_fe.CL10303"
"res_city_sector_PRE","PRE","PURRANQUE","l10n_cl_fe.CL10303"
"res_city_sector_ZEU","ZEU","LOS CORRALES","l10n_cl_fe.CL10303"
"res_city_sector_ZHY","ZHY","HUEYUSCA","l10n_cl_fe.CL10303"
"res_city_sector_ZIX","ZIX","CONCORDIA","l10n_cl_fe.CL10303"
"res_city_sector_ENL","ENL","ENTRE LAGOS","l10n_cl_fe.CL10304"
"res_city_sector_OOI","OOI","PUERTO RICO","l10n_cl_fe.CL10304"
"res_city_sector_PYH","PYH","PUYEHUE","l10n_cl_fe.CL10304"
"res_city_sector_ZAA","ZAA","AGUAS CALIENTES - OS","l10n_cl_fe.CL10304"
"res_city_sector_ZAC","ZAC","ANTICURA","l10n_cl_fe.CL10304"
"res_city_sector_ZEE","ZEE","EL ENCANTO ","l10n_cl_fe.CL10304"
"res_city_sector_ZEO","ZEO","EL ISLOTE","l10n_cl_fe.CL10304"
"res_city_sector_ZLY","ZLY","NILQUE","l10n_cl_fe.CL10304"
"res_city_sector_ZPJ","ZPJ","PAJARITOS","l10n_cl_fe.CL10304"
"res_city_sector_ZRN","ZRN","REFUGIO ANTILLANCA","l10n_cl_fe.CL10304"
"res_city_sector_ZTH","ZTH","TERMAS DE PUYEHUE","l10n_cl_fe.CL10304"
"res_city_sector_OET","OET","MILLANTUE","l10n_cl_fe.CL10305"
"res_city_sector_OOL","OOL","CHAHUILCO","l10n_cl_fe.CL10305"
"res_city_sector_RNC","RNC","RIO NEGRO","l10n_cl_fe.CL10305"
"res_city_sector_ZEB","ZEB","EL BOLSON","l10n_cl_fe.CL10305"
"res_city_sector_ZHM","ZHM","HUILMA","l10n_cl_fe.CL10305"
"res_city_sector_OEH","OEH","PUCATRIHUE","l10n_cl_fe.CL10306"
"res_city_sector_OOA","OOA","CONTACO","l10n_cl_fe.CL10306"
"res_city_sector_OOH","OOH","PUAUCHO","l10n_cl_fe.CL10306"
"res_city_sector_SJD","SJD","S.JUAN DE LA COSTA","l10n_cl_fe.CL10306"
"res_city_sector_ZBH","ZBH","BAHIA MANSA","l10n_cl_fe.CL10306"
"res_city_sector_ZWQ","ZWQ","MAICOLPUE","l10n_cl_fe.CL10306"
"res_city_sector_OER","OER","CHIRRE","l10n_cl_fe.CL10307"
"res_city_sector_OLE","OLE","PURRAPEL","l10n_cl_fe.CL10307"
"res_city_sector_OLO","OLO","CARACOL","l10n_cl_fe.CL10307"
"res_city_sector_SPL","SPL","SAN PABLO - OSORNO","l10n_cl_fe.CL10307"
"res_city_sector_ZFI","ZFI","FILUCO","l10n_cl_fe.CL10307"
"res_city_sector_PBB","PBB","CALETA SANTA BARBARA","l10n_cl_fe.CL10401"
"res_city_sector_PBX","PBX","BUILL","l10n_cl_fe.CL10401"
"res_city_sector_PCG","PCG","CALETA GONZALO","l10n_cl_fe.CL10401"
"res_city_sector_PTM","PTM","TERMAS EL AMARILLO","l10n_cl_fe.CL10401"
"res_city_sector_TCD","TCD","PUERTO CARDENAS","l10n_cl_fe.CL10401"
"res_city_sector_ZCN","ZCN","CHAITEN","l10n_cl_fe.CL10401"
"res_city_sector_FTF","FTF","FUTALEUFU","l10n_cl_fe.CL10402"
"res_city_sector_PIE","PIE","PUERTO PIEDRA","l10n_cl_fe.CL10402"
"res_city_sector_PLG","PLG","LAGO YELCHO","l10n_cl_fe.CL10402"
"res_city_sector_PRZ","PRZ","PUERTO RAMIREZ","l10n_cl_fe.CL10402"
"res_city_sector_PVI","PVI","VILLA SANTA LUCIA","l10n_cl_fe.CL10402"
"res_city_sector_ALN","ALN","AULEN","l10n_cl_fe.CL10403"
"res_city_sector_HLH","HLH","HUALAIHUE","l10n_cl_fe.CL10403"
"res_city_sector_HRP","HRP","HORNOPIREN","l10n_cl_fe.CL10403"
"res_city_sector_PAY","PAY","AYACARA","l10n_cl_fe.CL10403"
"res_city_sector_PCM","PCM","CONTAO","l10n_cl_fe.CL10403"
"res_city_sector_PGX","PGX","LLANADA GRANDE","l10n_cl_fe.CL10403"
"res_city_sector_PHN","PHN","HUINAY","l10n_cl_fe.CL10403"
"res_city_sector_PPI","PPI","PICHANCO","l10n_cl_fe.CL10403"
"res_city_sector_PPR","PPR","PRIMER CORRAL","l10n_cl_fe.CL10403"
"res_city_sector_PSE","PSE","SEGUNDO CORRAL","l10n_cl_fe.CL10403"
"res_city_sector_PWQ","PWQ","CHAPARANO","l10n_cl_fe.CL10403"
"res_city_sector_PWS","PWS","CHOLGO","l10n_cl_fe.CL10403"
"res_city_sector_PWX","PWX","CALETA HUALAIHUE","l10n_cl_fe.CL10403"
"res_city_sector_PWY","PWY","POYO","l10n_cl_fe.CL10403"
"res_city_sector_TLE","TLE","TERMAS DE LLANCATUE","l10n_cl_fe.CL10403"
"res_city_sector_PLE","PLE","PALENA","l10n_cl_fe.CL10404"
"res_city_sector_PVL","PVL","VILLA VANGUARDIA","l10n_cl_fe.CL10404"
"res_city_sector_BBA","BBA","BALMACEDA","l10n_cl_fe.CL11101"
"res_city_sector_BNO","BNO","BANO NUEVO","l10n_cl_fe.CL11101"
"res_city_sector_GAX","GAX","COYHAIQUE ALTO","l10n_cl_fe.CL11101"
"res_city_sector_GLS","GLS","LAGUNA SAN RAFAEL","l10n_cl_fe.CL11101"
"res_city_sector_GNG","GNG","NIREGUAO","l10n_cl_fe.CL11101"
"res_city_sector_GVZ","GVZ","VILLA ORTEGA","l10n_cl_fe.CL11101"
"res_city_sector_GXQ","GXQ","COYHAIQUE","l10n_cl_fe.CL11101"
"res_city_sector_JUN","JUN","LA JUNTA - COYHAIQUE","l10n_cl_fe.CL11102"
"res_city_sector_LVE","LVE","LAGO VERDE","l10n_cl_fe.CL11102"
"res_city_sector_AGR","AGR","PUERTO AGUIRRE","l10n_cl_fe.CL11201"
"res_city_sector_GMH","GMH","MANIHUALES","l10n_cl_fe.CL11201"
"res_city_sector_GMT","GMT","MINA EL TOQUI","l10n_cl_fe.CL11201"
"res_city_sector_GSM","GSM","SANTA MARIA DEL MAR","l10n_cl_fe.CL11201"
"res_city_sector_GVH","GVH","PUERTO GAVIOTA","l10n_cl_fe.CL11201"
"res_city_sector_IAU","IAU","EL GATO","l10n_cl_fe.CL11201"
"res_city_sector_MHS","MHS","VILLA MANIHUALES","l10n_cl_fe.CL11201"
"res_city_sector_PCC","PCC","PUERTO CHACABUCO","l10n_cl_fe.CL11201"
"res_city_sector_WPA","WPA","PUERTO AYSEN","l10n_cl_fe.CL11201"
"res_city_sector_CNS","CNS","CISNES","l10n_cl_fe.CL11202"
"res_city_sector_GLT","GLT","LA TAPERA","l10n_cl_fe.CL11202"
"res_city_sector_GRC","GRC","RIO CISNES","l10n_cl_fe.CL11202"
"res_city_sector_GTP","GTP","TERMAS DE PUYUHUAPI","l10n_cl_fe.CL11202"
"res_city_sector_PCI","PCI","PUERTO CISNES","l10n_cl_fe.CL11202"
"res_city_sector_VGL","VGL","VILLA AMENGUAL","l10n_cl_fe.CL11202"
"res_city_sector_YUH","YUH","PUYUHUAPI","l10n_cl_fe.CL11202"
"res_city_sector_GCA","GCA","GUAITECAS","l10n_cl_fe.CL11203"
"res_city_sector_GIA","GIA","ISLA ANGAMOS","l10n_cl_fe.CL11203"
"res_city_sector_GIB","GIB","ISLA BENJAMIN","l10n_cl_fe.CL11203"
"res_city_sector_GII","GII","ISLA IPUN","l10n_cl_fe.CL11203"
"res_city_sector_GIL","GIL","ISLA LEVEL","l10n_cl_fe.CL11203"
"res_city_sector_GIM","GIM","ISLA MELCHOR","l10n_cl_fe.CL11203"
"res_city_sector_GIN","GIN","ISLA NALCAYEC","l10n_cl_fe.CL11203"
"res_city_sector_GIP","GIP","ISLA CUPTANA","l10n_cl_fe.CL11203"
"res_city_sector_GIV","GIV","ISLA VICTORIA","l10n_cl_fe.CL11203"
"res_city_sector_GIZ","GIZ","ISLA IZAZO","l10n_cl_fe.CL11203"
"res_city_sector_NKA","NKA","MELINKA","l10n_cl_fe.CL11203"
"res_city_sector_ANE","ANE","LAGO COCHRANE","l10n_cl_fe.CL11301"
"res_city_sector_CCL","CCL","COCHRANE","l10n_cl_fe.CL11301"
"res_city_sector_GVC","GVC","VILLA CHACABUCO","l10n_cl_fe.CL11301"
"res_city_sector_GXP","GXP","PUERTO HERRADURA","l10n_cl_fe.CL11301"
"res_city_sector_OHG","OHG","O HIGGINS","l10n_cl_fe.CL11302"
"res_city_sector_VOH","VOH","VILLA OHIGGINS","l10n_cl_fe.CL11302"
"res_city_sector_GIC","GIC","ISLA CAMPANA","l10n_cl_fe.CL11303"
"res_city_sector_GIY","GIY","ISLA PATRICIO LYNCH","l10n_cl_fe.CL11303"
"res_city_sector_GMJ","GMJ","ISLA MERINO JARPA","l10n_cl_fe.CL11303"
